label,family,lag,observed,null_mean,null_q025,null_q975,z_score
mnemonic_sample,mnemonic_notation,48,0.004396710379605012,-0.00026937958579290874,-0.004686334603093929,0.004396710379605012,2.0294443791286247
mnemonic_sample,mnemonic_notation,49,-0.0012207685931752213,-5.436146453087745e-05,-0.003816148816377936,0.0046620932460842285,-0.536886739520256
mnemonic_sample,mnemonic_notation,50,-0.0010423689501002573,9.067284542412322e-06,-0.004416655158786878,0.004148840601725309,-0.499746461525745
mnemonic_sample,mnemonic_notation,51,-0.0005178278516920626,-6.182715947090018e-05,-0.004411571902916425,0.0046738308832737635,-0.19286780652711896
mnemonic_sample,mnemonic_notation,52,-0.0013777581030418456,-2.2617916125958532e-05,-0.004752628300341961,0.0044200958256531975,-0.6033310673081377
mnemonic_sample,mnemonic_notation,53,0.0007046119605800122,-1.736986546931763e-05,-0.004314860129424315,0.0042528594724796365,0.3098642315185597
mnemonic_sample,mnemonic_notation,54,0.003825943833110232,-0.00019127963928027957,-0.004915617530919521,0.003999044058140527,1.8311066877324012
mnemonic_sample,mnemonic_notation,55,0.0011484565819275816,-9.797291690389747e-05,-0.004910575704058749,0.0047838759535193676,0.5104555451467729
mnemonic_sample,mnemonic_notation,56,0.0004615030067748327,-6.0268115108822986e-05,-0.004386142422588057,0.004876322951373177,0.21752682076726795
mnemonic_sample,mnemonic_notation,57,0.003756769680332131,-0.00034265894056648887,-0.004813916840315423,0.003929914862567427,1.8143771453329431
mnemonic_sample,mnemonic_notation,58,-0.003423583513353236,6.234722257749839e-05,-0.003943064032833753,0.00480152471175499,-1.5470458293057023
mnemonic_sample,mnemonic_notation,59,-4.149499835277848e-05,-7.89441281475697e-05,-0.004024523832018033,0.0040281214186530245,0.016939043293522547
mnemonic_sample,mnemonic_notation,60,0.005073080889095721,-4.638196460224186e-06,-0.004279187902036928,0.004466915319300074,2.2274083670076092
